Chest_x,Chest_y,Chest_z,Neck_x,Neck_y,Neck_z,Rhip_x,Rhip_y,Rhip_z,Rknee_z,Rankle_x,Rankle_y,Rankle_z,Rshoulder_x,Rshoulder_y,Rshoulder_z,Relbow_z,Lhip_x,Lhip_y,Lhip_z,Lknee_z,Lankle_x,Lankle_y,Lankle_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lelbow_z,Safety_Score
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,3.44,-10.31,0,0.57,0,-15.47,17.76,-1.15,32.66,6.88,3.44,26.36,-39.53,1.15,10.89,-30.94,10.31,-12.61,-12.03,16.04,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,3.44,-10.89,0,0.57,0,-16.04,17.76,-1.15,32.66,6.88,3.44,26.36,-38.96,1.15,10.89,-30.37,10.31,-12.61,-12.03,16.04,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,3.44,-10.89,0,0.57,0,-16.04,17.76,-1.15,33.23,6.88,3.44,26.36,-38.39,1.15,10.89,-29.79,10.31,-12.61,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.86,-10.89,0,0.57,0,-16.04,17.76,-1.15,33.23,6.88,3.44,26.36,-37.82,1.15,10.89,-29.22,10.31,-12.61,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.86,-10.89,0,0.57,0,-16.04,18.33,-0.57,33.8,6.3,3.44,26.36,-37.24,1.15,10.89,-29.22,10.31,-12.61,-12.61,15.47,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.86,-10.89,0,0.57,0,-16.04,18.33,-0.57,33.8,6.3,2.86,26.93,-37.24,1.15,10.89,-28.65,10.31,-12.61,-12.61,14.9,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.86,-10.89,0,0.57,0,-16.04,18.33,-0.57,34.38,6.3,2.86,26.93,-36.67,1.72,11.46,-28.07,10.31,-12.03,-12.61,14.9,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.86,-10.89,0,0.57,0,-16.04,18.33,-0.57,34.95,6.3,2.86,26.93,-36.1,1.72,11.46,-27.5,10.31,-12.03,-12.61,14.9,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.29,-10.89,0,0.57,0,-16.04,18.91,-0.57,34.95,6.3,2.86,26.93,-35.52,1.72,11.46,-26.93,10.31,-12.03,-12.61,14.32,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.29,-10.89,0,0.57,0,-16.62,18.91,-0.57,35.52,6.3,2.86,26.93,-34.95,1.72,11.46,-26.36,10.31,-12.03,-13.18,14.32,0.75
-1.72,6.88,-3.44,-1.15,-2.29,-17.76,4.01,0,2.29,-11.46,0,0.57,0,-16.62,18.91,-0.57,35.52,6.3,2.86,27.5,-34.38,1.72,11.46,-26.36,10.31,-12.03,-13.18,13.75,0.75
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0,2.29,-11.46,0,0.57,0,-16.62,18.91,-0.57,36.1,6.3,2.86,27.5,-34.38,1.72,11.46,-25.78,10.31,-12.03,-13.18,13.75,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0,1.72,-11.46,0,0.57,0,-16.62,18.91,-0.57,36.1,6.3,2.86,27.5,-33.8,1.72,11.46,-25.21,10.31,-12.03,-13.18,13.75,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-17.76,4.01,0,1.72,-11.46,0,0.57,0,-16.62,19.48,0,36.67,6.3,2.86,27.5,-33.23,1.72,11.46,-24.64,10.31,-12.03,-13.18,13.18,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.72,-11.46,0,0.57,0,-16.62,19.48,0,36.67,6.3,2.86,27.5,-32.66,1.72,11.46,-24.64,9.74,-12.03,-13.18,13.18,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.72,-11.46,0,0.57,0,-16.62,19.48,0,37.24,6.3,2.86,27.5,-32.09,2.29,11.46,-24.06,9.74,-11.46,-13.18,13.18,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.72,-11.46,0,0.57,0,-16.62,19.48,0,37.24,6.3,2.86,28.07,-31.51,2.29,11.46,-23.49,9.74,-11.46,-13.75,12.61,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.15,-11.46,0,0.57,0,-16.62,19.48,0,37.82,6.3,2.86,28.07,-30.94,2.29,11.46,-22.92,9.74,-11.46,-13.75,12.61,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.15,-12.03,0,0.57,0,-16.62,20.05,0,38.39,6.3,2.86,28.07,-30.37,2.29,11.46,-22.35,9.74,-11.46,-13.75,12.03,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.15,-12.03,0,0.57,0,-17.19,20.05,0,38.39,6.3,2.86,28.07,-29.79,2.29,11.46,-21.77,9.74,-11.46,-13.75,12.03,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,1.15,-12.03,0,0.57,0,-17.19,20.05,0,38.96,5.73,2.86,28.07,-29.79,2.29,11.46,-21.77,9.74,-11.46,-13.75,12.03,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,0.57,-12.03,0,0.57,0,-17.19,20.05,0,38.96,5.73,2.86,28.07,-29.22,2.29,11.46,-21.2,9.74,-11.46,-13.75,11.46,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,0.57,-12.03,0,0.57,0,-17.19,20.05,0,39.53,5.73,2.86,28.07,-28.65,2.29,11.46,-20.63,9.74,-11.46,-14.32,11.46,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,0.57,-12.03,0,0.57,0,-17.19,20.63,0,39.53,5.73,2.86,28.07,-28.07,2.29,11.46,-20.05,9.74,-11.46,-14.32,10.89,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-17.76,4.01,0,0.57,-12.03,0,0.57,0,-17.19,20.63,0,40.11,5.73,2.86,28.07,-27.5,2.29,11.46,-19.48,9.74,-10.89,-14.32,10.89,0.5
-1.72,6.3,-4.01,-1.15,-2.29,-18.33,4.01,0,0.57,-12.03,0,0.57,0,-17.19,20.63,0,40.11,5.73,2.86,28.65,-26.93,2.29,11.46,-18.91,9.74,-10.89,-14.32,10.89,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0,0,-12.03,0,0.57,0,-17.19,20.63,0.57,40.68,5.73,2.86,28.65,-26.36,2.29,11.46,-18.33,9.74,-10.89,-14.32,10.31,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0,0,-12.61,0,0.57,0,-17.19,20.63,0.57,40.68,5.73,2.86,28.65,-25.78,2.29,11.46,-18.33,9.74,-10.89,-14.32,10.31,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0,-12.61,0,0.57,0,-17.19,21.2,0.57,41.25,5.73,2.86,28.65,-25.21,2.29,11.46,-17.76,9.74,-10.89,-14.32,9.74,0.5
-1.72,6.88,-4.01,-1.15,-2.29,-18.33,4.01,0.57,0,-12.61,0,0.57,0,-17.19,21.2,0.57,41.25,5.73,2.86,28.65,-24.64,2.29,11.46,-17.19,9.17,-10.89,-14.9,9.74,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,0,-12.61,0,0.57,0,-17.76,21.2,0.57,41.83,5.73,2.86,28.65,-24.06,2.29,11.46,-16.62,9.17,-10.89,-14.9,9.74,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-0.57,-12.61,0,0.57,0,-17.76,21.2,0.57,41.83,5.73,2.86,28.65,-23.49,2.29,11.46,-16.04,9.17,-10.89,-14.9,9.17,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-0.57,-12.61,0,0.57,0,-17.76,21.2,0.57,42.4,5.73,3.44,29.22,-22.92,2.86,11.46,-16.04,9.17,-10.31,-14.9,9.17,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.4,5.73,3.44,29.22,-22.92,2.86,11.46,-15.47,9.17,-10.31,-14.9,9.17,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-0.57,-12.61,0,0.57,0,-17.76,21.77,0.57,42.97,5.73,3.44,29.22,-22.35,2.86,10.89,-14.9,9.17,-10.31,-14.9,8.59,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.15,-12.61,0,0.57,0,-17.76,21.77,0.57,42.97,5.73,3.44,29.22,-21.77,2.86,10.89,-14.32,9.17,-10.31,-15.47,8.59,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.15,-13.18,0,0.57,0,-17.76,21.77,0.57,43.54,5.73,3.44,29.22,-21.2,2.86,10.89,-13.75,9.17,-10.31,-15.47,8.59,0.5
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.15,-13.18,0,0.57,0,-17.76,21.77,0.57,43.54,5.73,3.44,29.22,-20.63,2.86,10.89,-13.75,9.17,-10.31,-15.47,8.02,0.75
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.15,-13.18,0,0.57,0,-17.76,21.77,0.57,44.12,5.73,3.44,29.22,-20.05,2.86,10.89,-13.18,9.17,-10.31,-15.47,8.02,0.75
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.72,-13.18,0,0.57,0,-17.76,21.77,0.57,44.12,5.16,3.44,29.22,-19.48,2.86,10.89,-12.61,9.17,-10.31,-15.47,7.45,0.75
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.72,-13.18,0,0.57,0,-17.76,21.77,0.57,44.69,5.16,3.44,29.22,-18.91,2.86,10.89,-12.03,9.17,-10.31,-15.47,7.45,0.75
-1.72,6.88,-4.58,-1.72,-2.29,-18.33,4.01,0.57,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,44.69,5.16,3.44,29.22,-18.33,2.86,10.89,-11.46,9.17,-10.31,-16.04,7.45,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,0.57,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,45.26,5.16,3.44,29.79,-17.76,2.86,10.31,-10.89,8.59,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-1.72,-13.18,0,0.57,0,-17.76,22.35,1.15,45.26,5.16,3.44,29.79,-17.19,2.86,10.31,-10.89,8.59,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-2.29,-13.18,0,0.57,0,-18.33,22.35,1.15,45.26,5.16,4.01,29.79,-16.62,2.86,10.31,-10.31,8.59,-9.74,-16.04,6.88,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-2.29,-13.75,0,0.57,0,-18.33,22.35,1.15,45.84,5.16,4.01,29.79,-16.04,2.86,10.31,-9.74,8.59,-9.74,-16.04,6.3,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-2.29,-13.75,0,0.57,0,-18.33,22.35,1.15,45.84,5.16,4.01,29.79,-15.47,2.86,10.31,-9.17,8.59,-9.74,-16.04,6.3,0.75
-1.72,6.88,-4.58,-1.72,-1.72,-18.33,4.01,1.15,-2.29,-13.75,0,0.57,0,-18.33,22.35,1.15,46.41,5.16,4.01,29.79,-14.9,2.86,10.31,-9.17,8.59,-9.74,-16.62,6.3,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.33,4.01,1.15,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,46.41,5.16,4.01,29.79,-14.32,2.86,10.31,-8.59,8.59,-9.74,-16.62,5.73,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.33,4.01,1.15,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,46.98,5.16,4.01,29.79,-13.75,2.86,10.31,-8.02,8.59,-9.74,-16.62,5.73,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.91,4.01,1.15,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,46.98,5.16,4.01,29.79,-13.18,2.86,10.31,-7.45,8.59,-9.74,-16.62,5.73,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.91,4.01,1.15,-2.86,-13.75,0,0.57,0,-18.33,22.92,1.15,47.56,5.16,4.01,29.79,-12.61,2.86,10.31,-6.88,8.59,-9.74,-16.62,5.16,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.91,4.01,1.15,-2.86,-14.32,0,0.57,0,-18.33,22.92,1.15,47.56,5.16,4.01,30.37,-12.03,2.86,10.31,-6.88,8.59,-9.17,-16.62,5.16,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.91,4.01,1.15,-3.44,-14.32,0,0.57,0,-18.33,22.92,1.15,47.56,5.16,4.01,30.37,-11.46,2.86,10.31,-6.3,8.59,-9.17,-16.62,5.16,0.75
-1.72,6.88,-5.16,-1.72,-1.72,-18.91,4.01,1.15,-3.44,-14.32,0,0.57,0,-18.33,22.92,1.15,48.13,5.16,4.58,30.37,-11.46,2.86,9.74,-5.73,8.02,-9.17,-17.19,4.58,0.75
-1.72,6.88,-5.16,-1.72,-1.15,-18.91,4.01,1.72,-3.44,-14.32,0,0.57,0,-18.33,22.92,1.15,48.13,5.16,4.58,30.37,-10.89,2.86,9.74,-5.73,8.02,-9.17,-17.19,4.58,0.75
-1.72,6.88,-5.16,-1.72,-1.15,-18.91,4.01,1.72,-3.44,-14.32,0,0.57,0,-18.33,22.92,1.15,48.7,5.16,4.58,30.37,-10.31,2.86,9.74,-5.16,8.02,-9.17,-17.19,4.58,0.75
-1.72,6.88,-5.16,-1.72,-1.15,-18.91,4.01,1.72,-3.44,-14.32,0,0.57,0,-18.33,22.92,1.72,48.7,5.16,4.58,30.37,-9.74,2.86,9.74,-4.58,8.02,-9.17,-17.19,4.01,0.75
-1.72,6.88,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.01,-14.32,0,0.57,0,-18.33,22.92,1.72,49.27,4.58,4.58,30.37,-9.17,2.86,9.74,-4.58,8.02,-9.17,-17.19,4.01,0.75
-1.72,6.88,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.01,-14.32,0,0.57,0,-18.33,23.49,1.72,49.27,4.58,4.58,30.37,-8.59,2.86,9.74,-4.01,8.02,-9.17,-17.19,4.01,0.75
-1.72,6.88,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.01,-14.9,0,0.57,0,-18.33,23.49,1.72,49.85,4.58,4.58,30.37,-8.02,2.86,9.17,-3.44,8.02,-9.17,-17.76,4.01,0.75
-1.72,6.88,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.01,-14.9,0,0.57,0,-18.33,23.49,1.72,49.85,4.58,5.16,30.37,-7.45,2.86,9.17,-2.86,8.02,-9.17,-17.76,3.44,0.75
-1.72,7.45,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.58,-14.9,0,0.57,0,-18.33,23.49,1.72,49.85,4.58,5.16,30.37,-6.88,2.86,9.17,-2.86,8.02,-8.59,-17.76,3.44,0.75
-1.72,7.45,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.58,-14.9,0,0.57,0,-18.33,23.49,1.72,50.42,4.58,5.16,30.37,-6.3,2.86,9.17,-2.29,8.02,-8.59,-17.76,3.44,0.75
-1.72,7.45,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.58,-14.9,0,0.57,0,-18.33,23.49,1.72,50.42,4.58,5.16,30.37,-5.73,2.86,9.17,-1.72,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.16,-2.29,-1.15,-18.91,4.01,1.72,-4.58,-14.9,0,0.57,0,-18.33,23.49,1.72,50.99,4.58,5.16,30.37,-5.16,2.86,9.17,-1.72,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-18.91,4.01,2.29,-4.58,-14.9,0,0.57,0,-18.33,23.49,1.72,50.99,4.58,5.16,30.37,-4.58,2.86,8.59,-1.15,8.02,-8.59,-17.76,2.86,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-18.91,4.01,2.29,-5.16,-15.47,0,0.57,0,-18.33,23.49,1.72,51.57,4.58,5.16,30.37,-4.01,2.86,8.59,-0.57,8.02,-8.59,-18.33,2.86,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,4.01,2.29,-5.16,-15.47,0,0.57,0,-18.91,23.49,2.29,51.57,4.58,5.16,30.37,-3.44,2.86,8.59,-0.57,7.45,-8.59,-18.33,2.29,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,4.01,2.29,-5.16,-15.47,0,0.57,0,-18.91,23.49,2.29,51.57,4.58,5.73,30.37,-2.86,2.86,8.59,0,7.45,-8.59,-18.33,2.29,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.16,-15.47,0,0.57,0,-18.91,23.49,2.29,52.14,4.58,5.73,30.94,-2.86,2.86,8.59,0.57,7.45,-8.59,-18.33,2.29,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.73,-15.47,0,0.57,0,-18.91,23.49,2.29,52.14,4.58,5.73,30.94,-2.29,2.86,8.59,0.57,7.45,-8.59,-18.33,1.72,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.73,-15.47,0,0.57,0,-18.91,23.49,2.29,52.71,4.58,5.73,30.94,-1.72,2.86,8.59,1.15,7.45,-8.02,-18.33,1.72,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.73,-16.04,0,1.15,0,-18.91,23.49,2.29,52.71,4.58,5.73,30.94,-1.15,2.86,8.59,1.72,7.45,-8.02,-18.91,1.72,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.73,-16.04,0,1.15,0,-18.91,23.49,2.29,52.71,4.58,5.73,30.94,-0.57,2.86,8.02,1.72,7.45,-8.02,-18.91,1.72,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-5.73,-16.04,0,1.15,0,-18.91,23.49,2.29,53.29,4.58,5.73,30.94,0,2.86,8.02,2.29,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-6.3,-16.04,0,1.15,0,-18.91,23.49,2.29,53.29,4.58,6.3,30.94,0.57,2.86,8.02,2.29,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,-0.57,-19.48,3.44,2.29,-6.3,-16.04,0,1.15,0,-18.91,23.49,2.29,53.86,4.58,6.3,30.94,0.57,2.86,8.02,2.86,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.3,-16.04,0,1.15,0,-18.91,23.49,2.86,53.86,4.01,6.3,30.94,1.15,2.86,8.02,3.44,7.45,-8.02,-18.91,1.15,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.3,-16.04,0,1.15,0,-18.91,23.49,2.86,54.43,4.01,6.3,30.94,1.72,2.86,8.02,3.44,7.45,-8.02,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.3,-16.62,0,1.15,0,-18.91,23.49,2.86,54.43,4.01,6.3,30.94,2.29,2.86,8.02,4.01,7.45,-8.02,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.88,-16.62,0,1.15,0,-18.91,23.49,2.86,54.43,4.01,6.88,30.94,2.86,2.86,7.45,4.01,7.45,-8.02,-18.91,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.88,-16.62,0,1.15,0,-18.33,23.49,2.86,55,4.01,6.88,30.94,2.86,2.86,7.45,4.58,7.45,-7.45,-19.48,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.88,-16.62,0,1.15,0,-18.33,23.49,2.86,55,4.01,6.88,30.94,3.44,2.86,7.45,4.58,7.45,-7.45,-19.48,0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-6.88,-16.62,0,1.15,0,-18.33,23.49,2.86,55.58,4.01,6.88,30.94,4.01,2.86,7.45,5.16,7.45,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.29,-7.45,-17.19,0,1.15,0,-18.33,23.49,3.44,55.58,4.01,6.88,30.94,4.58,2.86,7.45,5.16,6.88,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,55.58,4.01,6.88,30.94,4.58,2.86,7.45,5.73,6.88,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,56.15,4.01,7.45,31.51,5.16,2.29,7.45,5.73,6.88,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,56.15,4.01,7.45,31.51,5.73,2.29,7.45,6.3,6.88,-7.45,-19.48,0,0.75
-1.72,7.45,-5.73,-2.29,0,-19.48,3.44,2.86,-7.45,-17.19,0,1.15,0,-18.33,24.06,3.44,56.72,4.01,7.45,31.51,6.3,2.29,7.45,6.3,6.88,-7.45,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.29,0,-20.05,3.44,2.86,-8.02,-17.19,0,1.15,0,-18.33,24.06,3.44,56.72,4.01,7.45,31.51,6.3,2.29,6.88,6.88,6.88,-7.45,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.86,0,-20.05,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,3.44,56.72,4.01,7.45,31.51,6.88,2.29,6.88,6.88,6.88,-7.45,-19.48,-0.57,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.3,4.01,7.45,31.51,7.45,2.29,6.88,7.45,6.88,-7.45,-20.05,-0.57,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.3,4.01,8.02,31.51,7.45,2.29,6.88,7.45,6.88,-7.45,-20.05,-0.57,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.02,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.87,4.01,8.02,31.51,8.02,2.29,6.88,8.02,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.59,-17.76,0,1.15,-0.57,-18.33,24.06,4.01,57.87,4.01,8.02,31.51,8.59,2.29,6.88,8.02,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.59,-17.76,0,1.15,-0.57,-18.33,23.49,4.01,57.87,4.01,8.02,31.51,8.59,2.29,6.88,8.59,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.86,-8.59,-18.33,0,1.15,-0.57,-18.33,23.49,4.01,58.44,4.01,8.02,31.51,9.17,2.29,6.88,8.59,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-8.59,-18.33,0,1.15,-0.57,-18.33,23.49,4.01,58.44,4.01,8.59,31.51,9.17,2.29,6.88,9.17,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.01,58.44,3.44,8.59,31.51,9.74,2.29,6.88,9.17,6.88,-6.88,-20.05,-1.15,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,9.74,2.29,6.88,9.74,6.88,-6.88,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.17,-18.33,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,10.31,2.29,6.3,9.74,6.88,-6.88,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.17,-18.91,0,1.15,-0.57,-18.33,23.49,4.58,59.01,3.44,8.59,31.51,10.89,2.29,6.3,9.74,6.88,-6.88,-20.05,-1.72,0.75
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-18.33,23.49,4.58,59.59,3.44,9.17,31.51,10.89,2.29,6.3,10.31,6.88,-6.3,-20.05,-1.72,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-18.33,23.49,4.58,59.59,3.44,9.17,31.51,11.46,2.29,6.3,10.31,6.88,-6.3,-20.05,-1.72,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-18.33,23.49,4.58,59.59,3.44,9.17,31.51,11.46,2.29,6.3,10.89,6.88,-6.3,-20.63,-1.72,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-18.33,23.49,4.58,59.59,3.44,9.17,31.51,12.03,2.29,6.3,10.89,6.88,-6.3,-20.63,-1.72,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-9.74,-18.91,0,1.15,-1.15,-18.33,23.49,4.58,60.16,3.44,9.17,31.51,12.03,2.29,6.3,10.89,6.88,-6.3,-20.63,-2.29,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-10.31,-19.48,0,1.15,-1.15,-18.33,23.49,5.16,60.16,3.44,9.17,31.51,12.03,2.29,6.3,11.46,6.88,-6.3,-20.63,-2.29,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-10.31,-19.48,0,1.15,-1.15,-18.33,23.49,5.16,60.16,3.44,9.74,31.51,12.61,2.29,6.3,11.46,6.88,-6.3,-20.63,-2.29,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-10.31,-19.48,0,1.15,-1.15,-18.33,23.49,5.16,60.73,3.44,9.74,31.51,12.61,2.29,6.3,12.03,6.88,-6.3,-20.63,-2.29,0
-1.72,7.45,-5.73,-2.86,0.57,-20.05,3.44,2.29,-10.31,-19.48,0,1.15,-1.72,-18.33,23.49,5.16,60.73,3.44,9.74,31.51,13.18,2.29,6.3,12.03,6.88,-6.3,-20.63,-2.29,0
